"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"319";"Poøadové èíslo vìdecká notace E";"15";"OKS-07";"MEDIUM";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:12:15";"TC.04.03.03.14";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"687";"4";"0";"SUCCESS";"2024/04/14 13:12:10";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"320";"Žádná hodnota";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:12:33";"TC.04.03.03.02";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"691";"1";"0";"SUCCESS";"2024/04/14 13:12:26";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"320";"Žádná hodnota";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:12:33";"TC.04.03.03.02";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"692";"2";"0";"SUCCESS";"2024/04/14 13:12:33";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"321";"Bílé znaky";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:12:51";"TC.04.03.03.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"693";"1";"0";"SUCCESS";"2024/04/14 13:12:47";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"321";"Bílé znaky";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:12:51";"TC.04.03.03.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"694";"2";"0";"SUCCESS";"2024/04/14 13:12:51";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"322";"Neèíselná hodnota";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:13:19";"TC.04.03.03.04";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"695";"1";"0";"SUCCESS";"2024/04/14 13:13:08";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"322";"Neèíselná hodnota";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:13:19";"TC.04.03.03.04";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"696";"2";"0";"SUCCESS";"2024/04/14 13:13:19";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"323";"Více než 4 dekadické èíslice";"15";"OKS-07";"MEDIUM";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:13:43";"TC.04.03.03.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"697";"1";"0";"SUCCESS";"2024/04/14 13:13:39";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"323";"Více než 4 dekadické èíslice";"15";"OKS-07";"MEDIUM";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:13:43";"TC.04.03.03.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"698";"2";"0";"SUCCESS";"2024/04/14 13:13:43";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"324";"Nula jednou èíslicí";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:14:37";"TC.04.03.03.07";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"699";"1";"0";"SUCCESS";"2024/04/14 13:13:56";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"324";"Nula jednou èíslicí";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:14:37";"TC.04.03.03.07";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"700";"2";"0";"FAILURE";"2024/04/14 13:14:37";"admin";"0";"Pøi zadání jedné nuly se žádná chybová hláška nevyhodí."
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"325";"desetinná teèka";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:15:18";"TC.04.03.03.09";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"701";"1";"0";"SUCCESS";"2024/04/14 13:14:52";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"325";"desetinná teèka";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:15:18";"TC.04.03.03.09";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"702";"2";"0";"SUCCESS";"2024/04/14 13:15:18";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"326";"znaménko +1";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:15:35";"TC.04.03.03.08";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"704";"1";"0";"SUCCESS";"2024/04/14 13:15:35";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"326";"znaménko +1";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:15:35";"TC.04.03.03.08";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"703";"2";"0";"SUCCESS";"2024/04/14 13:15:31";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"327";"Nula dvìma èíslicemi";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:16:21";"TC.04.03.03.10";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"705";"1";"0";"SUCCESS";"2024/04/14 13:15:52";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"327";"Nula dvìma èíslicemi";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:16:21";"TC.04.03.03.10";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"706";"2";"0";"FAILURE";"2024/04/14 13:16:21";"admin";"0";"Neohlásí chybu a není orámováno èervenì."
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"328";"Nula tøemi èíslicemi";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:16:59";"TC.04.03.03.11";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"707";"1";"0";"SUCCESS";"2024/04/14 13:16:41";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"328";"Nula tøemi èíslicemi";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:16:59";"TC.04.03.03.11";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"708";"2";"0";"FAILURE";"2024/04/14 13:16:59";"admin";"0";"Pole není vybarvené, nevyhodí chybovou hlášku."
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"329";"Nula ètyømi èíslicemi";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:17:11";"TC.04.03.03.12";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"709";"1";"0";"READY";"";"";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"329";"Nula ètyømi èíslicemi";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:17:11";"TC.04.03.03.12";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"710";"2";"0";"FAILURE";"2024/04/14 13:17:11";"admin";"0";"Pole není vybarvené, nevyhodí chybovou hlášku."
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"330";"Znaménko -1";"15";"OKS-07";"LOW";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:17:24";"TC.04.03.03.13";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"711";"1";"0";"SUCCESS";"2024/04/14 13:17:23";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"330";"Znaménko -1";"15";"OKS-07";"LOW";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:17:24";"TC.04.03.03.13";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"712";"2";"0";"SUCCESS";"2024/04/14 13:17:24";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"331";"desetinna carka";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:17:40";"TC.04.03.03.06";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"713";"1";"0";"SUCCESS";"2024/04/14 13:17:32";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"331";"desetinna carka";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:17:40";"TC.04.03.03.06";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"714";"2";"0";"SUCCESS";"2024/04/14 13:17:40";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"333";"Forma studia nevybrána";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:18:20";"TC.04.03.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"715";"1";"0";"SUCCESS";"2024/04/14 13:18:03";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"333";"Forma studia nevybrána";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:18:20";"TC.04.03.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"716";"2";"0";"SUCCESS";"2024/04/14 13:18:06";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"333";"Forma studia nevybrána";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:18:20";"TC.04.03.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"717";"3";"0";"SUCCESS";"2024/04/14 13:18:20";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"720";"1";"0";"SUCCESS";"2024/04/14 13:18:54";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"721";"2";"0";"SUCCESS";"2024/04/14 13:18:56";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"722";"3";"0";"SUCCESS";"2024/04/14 13:18:58";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"723";"4";"0";"FAILURE";"2024/04/14 13:19:12";"admin";"0";"Zahranièní student zùstane vybrán."
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"724";"5";"0";"SUCCESS";"2024/04/14 13:19:16";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"718";"6";"0";"SUCCESS";"2024/04/14 13:18:52";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"335";"Vymazání kompletního formuláøe";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:19:16";"TC.04.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"719";"7";"0";"SUCCESS";"2024/04/14 13:18:53";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"336";"Vymazání formuláøe s chybou";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:20:40";"TC.04.04.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"725";"1";"0";"SUCCESS";"2024/04/14 13:20:30";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"336";"Vymazání formuláøe s chybou";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:20:40";"TC.04.04.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"726";"2";"0";"SUCCESS";"2024/04/14 13:20:34";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"336";"Vymazání formuláøe s chybou";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:20:40";"TC.04.04.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"727";"3";"0";"SUCCESS";"2024/04/14 13:20:37";"admin";"0";""
"";"";"";"";"87";"1";"Iterace";"";"";"";"";"336";"Vymazání formuláøe s chybou";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:20:40";"TC.04.04.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"728";"4";"0";"SUCCESS";"2024/04/14 13:20:40";"admin";"0";""
